Date,FilingDate,FilingID,AccessionNumber,Form,Source,Ticker,Company,Title,CUSIP,LEI,Shares,Value,PctValue
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Investment in Securities Lending Short Term Investment Portfolio Held by U.S. Bank (Note 9),Investment in Securities Lending Short Term Investment Portfolio Held by U.S. Bank (Note 9),,,192617562.0,192617562.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Microsoft Corp,Microsoft Corp,,,2919880.0,70573500.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Qualcomm, Inc","Qualcomm, Inc",,,1332650.0,48841622.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Intel Corp,Intel Corp,,,1631170.0,37892079.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Cisco Systems, Inc","Cisco Systems, Inc",,,2016550.0,36076079.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Apple Computer, Inc","Apple Computer, Inc",,,747050.0,31129574.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Comcast Corp. -- Class A*+,Comcast Corp. -- Class A*+,,,819230.0,27673589.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Nextel Communications, Inc. -- Class A","Nextel Communications, Inc. -- Class A",,,923620.0,26249280.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Dell, Inc","Dell, Inc",,,636190.0,24442420.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"eBay, Inc.*+","eBay, Inc.*+",,,638730.0,23799080.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Amgen, Inc","Amgen, Inc",,,342240.0,19921791.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Starbucks Corp,Starbucks Corp,,,373360.0,19287778.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Yahoo!, Inc.*+","Yahoo!, Inc.*+",,,527650.0,17887335.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Oracle Corp,Oracle Corp,,,1400690.0,17480611.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Sears Holdings Corp.*+,Sears Holdings Corp.*+,,,108730.0,14479574.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Broadcom Corp. -- Class A*+,Broadcom Corp. -- Class A*+,,,443800.0,13278496.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Biogen Idec, Inc.*+","Biogen Idec, Inc.*+",,,347410.0,11989119.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Research In Motion Ltd.*+,Research In Motion Ltd.*+,,,145250.0,11100005.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Symantec Corp.*+,Symantec Corp.*+,,,493200.0,10519956.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Adobe Systems, Inc.+","Adobe Systems, Inc.+",,,151470.0,10174240.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Apollo Group, Inc. -- Class A*+","Apollo Group, Inc. -- Class A*+",,,132480.0,9811469.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Maxim Integrated Products, Inc.+","Maxim Integrated Products, Inc.+",,,236390.0,9661259.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Electronic Arts, Inc.*+","Electronic Arts, Inc.*+",,,180930.0,9368556.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Genzyme Corp,Genzyme Corp,,,162970.0,9328403.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Paccar, Inc.+","Paccar, Inc.+",,,126880.0,9184843.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Bed Bath & Beyond, Inc","Bed Bath & Beyond, Inc",,,238530.0,8715886.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,InterActiveCorp*+,InterActiveCorp*+,,,385980.0,8595774.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Teva Pharmaceutical Industries Ltd. -- SP ADR+,Teva Pharmaceutical Industries Ltd. -- SP ADR+,,,274900.0,8521900.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Amazon.com, Inc.*+","Amazon.com, Inc.*+",,,246910.0,8461606.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Staples, Inc","Staples, Inc",,,263950.0,8295948.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Applied Materials, Inc","Applied Materials, Inc",,,483660.0,7859475.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Gilead Sciences, Inc","Gilead Sciences, Inc",,,218360.0,7817288.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Juniper Networks, Inc.*+","Juniper Networks, Inc.*+",,,352150.0,7768429.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Xilinx, Inc.+","Xilinx, Inc.+",,,265550.0,7762026.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,KLA-Tencor Corp.*+,KLA-Tencor Corp.*+,,,165350.0,7607754.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Marvell Technology Group Ltd.*+,Marvell Technology Group Ltd.*+,,,190690.0,7311055.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Lam Research Corp.*+,Lam Research Corp.*+,,,247440.0,7141118.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Network Appliance, Inc.*+","Network Appliance, Inc.*+",,,243990.0,6748763.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Medimmune, Inc.*+","Medimmune, Inc.*+",,,279630.0,6657990.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Express Scripts, Inc.*+","Express Scripts, Inc.*+",,,75020.0,6540994.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"DENTSPLY International, Inc","DENTSPLY International, Inc",,,115250.0,6270752.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Flextronics International Ltd.*+,Flextronics International Ltd.*+,,,512850.0,6174714.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Costco Wholesale Corp.+,Costco Wholesale Corp.+,,,138160.0,6103909.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Paychex, Inc.+","Paychex, Inc.+",,,184840.0,6066449.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Whole Foods Market, Inc.+","Whole Foods Market, Inc.+",,,56730.0,5793835.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"MCI, Inc","MCI, Inc",,,232270.0,5788169.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Fiserv, Inc.*+","Fiserv, Inc.*+",,,145140.0,5776572.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Chiron Corp.*+,Chiron Corp.*+,,,163670.0,5738270.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Veritas Software Corp.*+,Veritas Software Corp.*+,,,243510.0,5654302.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Linear Technology Corp.+,Linear Technology Corp.+,,,145870.0,5588280.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Biomet, Inc","Biomet, Inc",,,152580.0,5538654.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Patterson Cos., Inc.*+","Patterson Cos., Inc.*+",,,106160.0,5302692.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Liberty Media International, Inc. -- Class A*+","Liberty Media International, Inc. -- Class A*+",,,116890.0,5112769.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Wynn Resorts Ltd.*+,Wynn Resorts Ltd.*+,,,72200.0,4890828.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Cintas Corp.+,Cintas Corp.+,,,117390.0,4849381.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Autodesk, Inc","Autodesk, Inc",,,161900.0,4818144.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"VeriSign, Inc.*+","VeriSign, Inc.*+",,,167820.0,4816434.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Sirius Satellite Radio, Inc.*+","Sirius Satellite Radio, Inc.*+",,,801320.0,4503418.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,EchoStar Communications Corp.+,EchoStar Communications Corp.+,,,138810.0,4060193.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Expeditors International Washington, Inc.+","Expeditors International Washington, Inc.+",,,71220.0,3813831.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Novellus Systems, Inc.*+","Novellus Systems, Inc.*+",,,141200.0,3774276.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Millennium Pharmaceuticals, Inc.*+","Millennium Pharmaceuticals, Inc.*+",,,448160.0,3773507.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Invitrogen Corp.*+,Invitrogen Corp.*+,,,54130.0,3745796.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Petsmart, Inc.+","Petsmart, Inc.+",,,128910.0,3706163.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Citrix Systems, Inc.*+","Citrix Systems, Inc.*+",,,148670.0,3541319.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Siebel Systems, Inc","Siebel Systems, Inc",,,386530.0,3529019.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Cognizant Technology Solutions Corp,Cognizant Technology Solutions Corp,,,75290.0,3478398.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"NTL, Inc.*+","NTL, Inc.*+",,,53970.0,3436270.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"ATI Technologies, Inc","ATI Technologies, Inc",,,192230.0,3317890.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"C.H. Robinson Worldwide, Inc.+","C.H. Robinson Worldwide, Inc.+",,,63600.0,3277308.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Sigma-Aldrich Corp.+,Sigma-Aldrich Corp.+,,,52030.0,3186837.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Garmin Ltd.+,Garmin Ltd.+,,,67240.0,3114557.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Fastenal Co.+,Fastenal Co.+,,,55990.0,3096807.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Sun Microsystems, Inc.*+","Sun Microsystems, Inc.*+",,,729660.0,2947826.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,American Power Conversion Corp.+,American Power Conversion Corp.+,,,112150.0,2928237.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Check Point Software Technologies Ltd,Check Point Software Technologies Ltd,,,129620.0,2817939.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Pixar*+,Pixar*+,,,27450.0,2677748.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Comverse Technology, Inc.*+","Comverse Technology, Inc.*+",,,105380.0,2657684.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Smurfit-Stone Container Corp.*+,Smurfit-Stone Container Corp.*+,,,168650.0,2609016.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Career Education Corp,Career Education Corp,,,75990.0,2603417.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Intuit, Inc.*+","Intuit, Inc.*+",,,58700.0,2569299.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Dollar Tree Stores, Inc.*+","Dollar Tree Stores, Inc.*+",,,86740.0,2492040.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,QLogic Corp.*+,QLogic Corp.*+,,,57740.0,2338470.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Ross Stores, Inc.+","Ross Stores, Inc.+",,,79450.0,2315173.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Lamar Advertising Co,Lamar Advertising Co,,,55960.0,2254628.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Microchip Technology, Inc","Microchip Technology, Inc",,,83510.0,2172095.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,2.63% due 04/01/05,2.63% due 04/01/05,,,1995730.0,1995730.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,2.55% due 04/01/05,2.55% due 04/01/05,,,1672611.0,1672611.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"BEA Systems, Inc","BEA Systems, Inc",,,207320.0,1652340.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Mercury Interactive Corp.*+,Mercury Interactive Corp.*+,,,33310.0,1578228.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Telefonaktiebolaget LM Ericsson -- SP ADR*+,Telefonaktiebolaget LM Ericsson -- SP ADR*+,,,53990.0,1522518.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,2.60% due 04/01/05,2.60% due 04/01/05,,,1496797.0,1496797.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,2.57% due 04/01/05,2.57% due 04/01/05,,,1496797.0,1496797.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Sanmina-SCI Corp,Sanmina-SCI Corp,,,286220.0,1494068.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Level 3 Communications, Inc.*+","Level 3 Communications, Inc.*+",,,436770.0,899746.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Molex, Inc","Molex, Inc",,,33800.0,890968.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Intersil Corp. -- Class A,Intersil Corp. -- Class A,,,50410.0,873101.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Synopsys, Inc.*+","Synopsys, Inc.*+",,,46940.0,849614.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"XM Satellite Radio Holdings, Inc.*+","XM Satellite Radio Holdings, Inc.*+",,,25730.0,810495.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,Altera Corp,Altera Corp,,,40950.0,809991.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,JDS Uniphase Corp.*+,JDS Uniphase Corp.*+,,,444810.0,742833.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,"Contracts $6,560,400)","Contracts $6,560,400)",,,220.0,46468.0,0.0
2005-03-31,2005-06-08,form_ncsr.txt,0000935069-05-001610,N-CSR,SEC-RYDEX-NDX,,* NON-INCOME PRODUCING SECURITY. + ALL OR A PORTION OF THIS SECURITY IS ON LOAN AT MARCH,* NON-INCOME PRODUCING SECURITY. + ALL OR A PORTION OF THIS SECURITY IS ON LOAN AT MARCH,,,31.0,2005.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"27, RESPECTIVELY)","27, RESPECTIVELY)",,,52288298.0,56707071.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,NET ASSETS: Beginning of period,NET ASSETS: Beginning of period,,,56707071.0,51013086.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Net increase -- Class A,Net increase -- Class A,,,604105.0,5059897.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,498753.0,4284491.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Microsoft Corp,Microsoft Corp,,,144898.0,3738368.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"QUALCOMM, Inc","QUALCOMM, Inc",,,76808.0,2861866.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,331988.0,2819370.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Conversion from Class B,Conversion from Class B,,,322876.0,2623404.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Intel Corp,Intel Corp,,,84376.0,2272246.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Apple Computer, Inc","Apple Computer, Inc",,,44104.0,1751370.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Cisco Systems, Inc","Cisco Systems, Inc",,,89362.0,1731836.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"eBay, Inc","eBay, Inc",,,38811.0,1475206.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Amgen Inc,Amgen Inc,,,22725.0,1422130.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Dell, Inc","Dell, Inc",,,35005.0,1396349.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Net increase (decrease) in Fund (385,643) $ (3,045,622)","Net increase (decrease) in Fund (385,643) $ (3,045,622)",,,117562.0,1275419.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Comcast Corp. (Class A),Comcast Corp. (Class A),,,36843.0,1186345.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Starbucks Corp,Starbucks Corp,,,21501.0,1177180.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Oracle Corp,Oracle Corp,,,84301.0,1080739.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Yahoo!, Inc","Yahoo!, Inc",,,25760.0,958272.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Sears Holdings Corp,Sears Holdings Corp,,,6242.0,915701.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,105507.0,899622.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Net increase (decrease) -- Class C (5,524) (38,120)","Net increase (decrease) -- Class C (5,524) (38,120)",,,104414.0,876373.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Genzyme Corp,Genzyme Corp,,,12071.0,753110.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Maxim Integrated Products, Inc","Maxim Integrated Products, Inc",,,17715.0,697971.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,IAC/InterActiveCorp,IAC/InterActiveCorp,,,27744.0,679728.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Gilead Sciences, Inc","Gilead Sciences, Inc",,,16497.0,673078.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Symantec Corp,Symantec Corp,,,28710.0,649133.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Bed Bath & Beyond Inc,Bed Bath & Beyond Inc,,,15747.0,640115.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Electronic Arts, Inc","Electronic Arts, Inc",,,12012.0,631110.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Adobe Systems, Inc","Adobe Systems, Inc",,,18528.0,612536.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Linear Technology Corp,Linear Technology Corp,,,15882.0,595098.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Apollo Group, Inc. (Class A)","Apollo Group, Inc. (Class A)",,,7206.0,565671.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,Biogen Idec Inc,Biogen Idec Inc,,,14031.0,548612.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"Applied Materials, Inc","Applied Materials, Inc",,,33376.0,547700.0,0.0
2005-05-31,2005-08-02,a2160815zn-csrs.txt,0001047469-05-020454,N-CSRS,SEC-MORGAN-NDX,,"PACCAR, Inc","PACCAR, Inc",,,7534.0,533031.0,0.0
